CID,Isomeric SMILES
24892646,CCN(CC1=CC=CC=C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)N(CCCN(C)C)C3=NC4=CC5=C(C=C4S3)OCO5.Cl
2374619,CC1=C(SC=C1)/C=C/2\CCC3=CC=CC=C3C2=O
893238,COC1=CC(=C(C=C1)C2=NC(=NO2)C3=CC=CC=C3)OC
16196944,CC1=NC2=C(O1)CCC3=CC=CC=C3C2N4CCN(CC4)C.C(=C\C(=O)[O-])\C(=O)[O-]
1291068,C1COCCN1C2=CC=CC=C2NC(=S)NC(=O)CC3=CC=C(C=C3)Cl
7722630,CC1=CC(=C(N1CC2=CC=CC=C2)C)/C=C/3\C(=N)N4C(=NC3=O)SC(=N4)C(C)C
16196928,C1=CC=C(C(=C1)N)SC2=NC3=CC=CC=C3N2.Cl
6863572,CC1=NNC(=S)N1/N=C/C2=CC=CC=C2OCC3=C(C=C(C=C3)Cl)Cl
2378273,CCN1C2=CC=CC=C2C(=C1C3=CC=CC=C3)C(=O)CCl
16194683,CN(C)CCCN(C1=NC2=C(S1)C=C(C=C2)F)C(=O)/C=C/C3=CC=CS3.Cl
773154,COC1=CC=C(C=C1)C2=CC(=O)N(N2)C3=CC=C(C=C3)[N+](=O)[O-]
16194682,CC1=CC2=C(C=C1)N=C(S2)N(CCCN(C)C)C(=O)COC3=CC=C(C=C3)Cl.Cl
25237269,COC1=C(C=CC(=C1)C(=O)N/N=C/C2=CC=C(C=C2)OC(=O)C3=CC=CC=C3Cl)O
2795769,CC1=C(C=CC=C1Cl)NC(=O)N2CCCN(CC2)C3=NC(=NS3)C4=CC=CC=C4
2795668,C1CN(CCN(C1)C(=S)NC2=C(C=C(C=C2)F)F)C3=NC=C(C=C3)C(F)(F)F
3239323,CCS(=O)(=O)N1CCC(CC1)C(=O)NCCCN2CCN(CC2)C3=CC=CC=C3F
24747044,CC(=O)OC1=CC=CC=C1/C=C/C2=[N+](C3=CC=CC=C3C=C2)C.[I-]
16196885,CC1=CC(=CC(=C1CN2C3=[N+](CCCCC3)C4=C2C=C(C=C4)C(F)(F)F)C)C(C)(C)C.[Cl-]
9549638,CN1CCN(CC1)C2=CC3=C(C=C(C=C3)Cl)SC4=C2C=C(C=C4)F.CS(=O)(=O)O.O
20910596,CC1CC2=C(N1C(=O)C)C=CC(=C2)S(=O)(=O)N3CCC(CC3)C(=O)N4CCN(CC4)C5=CC=CC(=C5C)C
6603157,CN(C)CCCN(C1=NC(=CS1)C2=CC=C(C=C2)OC)C(=O)C3=CC=CS3.Cl
56642899,CN1C2=C(C=C(C=C2)/C=N/NC(=O)C3=CC(=CC(=C3)O)O)C4=CC=CC=C41
5038005,CCCCN1C2=C(C(=C1N)C3=NC4=CC=CC=C4O3)C(=NN(C2=O)C)[N+](=O)[O-]
1383269,CC1=CC(=CC=C1)N(CC2=CC(=O)NC3=CC=CC=C32)C(=O)CCl
1289928,COC1=CC2=C(C=C1)C3=C(C=C(C=C3)OCC(=O)N4CCC5=CC=CC=C5C4)OC2=O
7693352,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC2=CC(=CC=C2)N3C=NN=N3
3839820,CCOC(=O)C1CCCN(C1)C(=S)NC2=C(C=C(C=C2)C)C
2976134,C1C2CC3CC1CC(C2)(C3)N4C=C(C=N4)NC(=O)C5=C6N=C(C=C(N6N=C5)C(F)(F)F)C7=CC=CO7
2371600,CCC1=CC=C(C=C1)NC(=S)NC2=CC=CC3=C2C=CN=C3
9549563,CC[N+](C)(CC)CCCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O.[I-]
9549553,COC(=O)C1=C(C2(C=CC1O2)C(CC=C)NC3=CC=CC=C3)C(=O)OC.Cl
16193461,C1CN(CCN1CCCNC(=O)CC2=CSC(=N2)NC3=NC(=S)NC4=CC=CC=C43)C5=CC(=CC=C5)Cl
22515899,C1=C(C=C(C=C1C(F)(F)F)NS(=O)(=O)C2=C(N=CC(=C2)Br)N)C(F)(F)F
2985259,C1CN(CCN1C2=CC=C(C=C2)NC(=O)C3=CC(=CN=C3)Br)C(=O)C4=CC=CC=C4F
2473481,C1=CC(=C(C=C1C2=CSC(=N2)NC(=O)CSC3=NC=NC4=C3C=NN4)F)F
890395,CN1CCN(CC1)C(=O)/C(=C/C2=CC=CC=C2)/C3=CC=CC=C3
16231323,CC(C)CNS(=O)(=O)C1=CC=CC(=C1)C(=O)OCC2=CC(=O)OC3=C2C=CC(=C3)OC
24892583,CN(C)CCCN(C1=NC2=CC3=C(C=C2S1)OCO3)C(=O)C4=CC5=C(CCCC5)C=C4.Cl
5720071,CC1=C(C=C2CCCCC2=N1)C(=O)/C=C/C3=CC=CC=C3Cl
135635691,C1=CC=C(C=C1)N=C(N/N=C/C2=C(NC(=O)S2)[N+]3=CC=CC=C3)[S-]
889704,CC(=O)NC1=NC2=C(S1)CC3=C2C=CC(=C3)OC
786715,C1=CC=C(C(=C1)NC(=S)NC(=O)C2=CN=CC=C2)O
3239890,CCN(CCNC(=O)C1CCN(CC1)CC2=C(OC(=N2)C3=CC=C(C=C3)Cl)C)C4=CC=CC=C4
22430368,CC1=CC(=C(C=C1)C)CN2CCC(CC2)CNC(=O)NC3=C(C=CC(=C3)Cl)OC
3236918,CC1=CC=C(C=C1)N2C(=NN=C2SCC(=O)NC3=CC(=C(C=C3)OC)OC)CC4=CC=CN4C
20927392,CC1C(=O)NC2=C(S1)C=CC(=C2)S(=O)(=O)N3CCC(CC3)C(=O)NC4=CC(=C(C=C4)C)Cl
775981,CC1=CC=CC=C1C2=CC(=NN2)C3=CC=CC=C3O
66532,CC(C)(C)C1=CC2=C(C=C1)C(=O)C3=CC=CC=C3C2=O
4804768,CCC1(C(=O)N(C(=O)N1)CC(=O)N2C(CC3=CC=CC=C32)C)C4=CC=C(C=C4)F
2476054,C1=CC(=CN=C1)NC(=S)NNC2=C(C=C(C=N2)C(F)(F)F)Cl
65327,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl
95699,CN(C)CC1=CC(=C(C=C1O)CN(C)C)O
2815176,CC1=CC=C(C=C1)C(=O)CN2C(=O)C3=CC=CC=C3S2(=O)=O
890662,C1=CC=C(C(=C1)CNC2=CC=CC3=C2N=CC=C3)O
54690419,CCCN1C2=CC=CC=C2C(=C(C1=O)C(=O)NC3=C(C=CC=N3)C)O
4871174,CCOC1=CC(=C(C=C1)N)SSC2=C(C=CC(=C2)OCC)N
4872337,C1CCC(CC1)NC2=NC(=NC(=C2[N+](=O)[O-])N)NCCCN
5721982,C/C(=C\C1=CC=CC=C1)/C=N/NC(=O)C2=CC=C(C=C2)Br
2388570,C1CC1C2=NN=C(S2)NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N4CCC5=CC=CC=C5C4
54691675,C1=CSC(=N1)NC(=O)CSC2=C(C3=C(S2)C(=CC(=O)N3)O)C#N
24747433,C1CCN(CC1)CC(C2=CC=CC=C2)C(=O)C3=CC=C(C=C3)Cl.Cl
2486780,C1CCC(CC1)C(=O)NNC2=C3C=CC(=CC3=NC=C2)Cl
62547,C1CC2=CC=C(C3=CC=CC1=C23)N
2386027,C1CCN(CC1)C2=C(C(=O)N(N=C2)C3=NC4=CC=CC=C4N3)Cl
20920343,CCOC1=CC=C(C=C1)CNC(=O)C2CCN(CC2)C3=NN=C(C4=C(N(N=C43)C5=CC=C(C=C5)C)C)C
2384236,C1=CC=C(C=C1)CCN(CCC2=CC=CC=C2)C(=O)CCl
4092119,C1CCN(CC1)S(=O)(=O)C2=CC=CC(=C2)NC3=NC4=CC=CC=C4N=C3NS(=O)(=O)C5=CC=CC=C5
2338757,C1CN(C2=CC=CC=C21)S(=O)(=O)C3=CC=CC(=C3)C(=O)NC4=NC5=C(S4)CN(CC5)CC6=CC=CC=C6
1424255,C1CCC2=C(C1)C3=C(O2)C=C(C(=C3C=NCC4=CC=CC=C4)O)[N+](=O)[O-]
7111610,COC1=C(C(=C(C=C1)/C=C/C2=NC3=C(C=CC=C3O)C=C2)OC)OC
135411862,C1=CC2=NSN=C2C(=C1)NC(=O)N/N=C/C3=CC=C(C=C3)O
2966178,C1=CC=NC(=C1)NC(C2=CN=CC=C2)C3=CC(=C4C=CC=NC4=C3O)Cl
9444,C1=NC(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N
9581942,C/C(=N\NC1=CC=CC2=C1N=CC=C2)/C3=CC=CC=N3
9582547,C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)N/N=C/C3=CC=C(C=C3)Br)Cl
6256,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O
3148033,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NC3=NC=C(S3)[N+](=O)[O-]
6883967,C1=CC=C2C(=C1)C3=C(S2)C=CC(=C3)NC(=O)/C=N/O
2671921,CC1(CSC(=NCC2=CC=CC=C2)N1C(=O)C3=CC(=CC=C3)[N+](=O)[O-])C
24981164,CCN(CC)CCNC(=O)C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)S(=O)(=O)N3CCCCC3)C
2981857,C1C(ON=C1C2=CC=C(C=C2)F)C(=O)O
23724419,CCN1C2=CC=CC=C2N=C1/C=C/C3=CC=[N+](C=C3)C.[I-]
16196192,CC1CCC(C(C1)OC(=O)C[N+]2=C3CCCCCN3C(=C2)C4=CC=C(C=C4)Cl)C(C)C.[Cl-]
4910744,CN1C2=C(C=C(C=C2)NS(=O)(=O)C3=CC=C(C=C3)Cl)N=C1CCN4CCN(CC4)C5=CC=CC=N5
1321801,C1=CC=C(C=C1)/C=C/C=C/2\C(=O)N(C(=S)S2)CCC(=O)NC3=CC=C(C=C3)C(=O)O
2202,C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC=C3O
3147411,CCOC1=CC2=C(N=C(N=C2C=C1)NC3=NC(CC(=O)N3)C4=CC=C(C=C4)OC)C
3800362,C1=CC=C(C=C1)N=NC2=CC=C(C=C2)NC(=O)C3=CC=CC=C3Cl
24671700,CC1=C(C=C(C=C1)NC(=S)NC2CCSC3=CC=CC=C23)C
679916,CC(=O)C1=C(OC(=O)C(=C1)NC(=O)C2=CC=CC=C2)/C=C/N(C)C
6889290,CCOC1=CC=C(C=C1)C2=C(N=NN2C3=NON=C3N)C(=O)N/N=C/C4=CSC=C4
16191692,CN(CC1=CC(=CC=C1)OC)C(=O)C2=NOC(=C2)COC3=CC4=C(C=C3)N=CC=C4
825674,CC(C)(C)C1=CC(=C(C=C1)O)N=CC2=C(C=CC3=CC=CC=C32)O
6899631,C1=CC2=C3C(=C1)C(=NC3=CC=C2)N/N=C/C4=CN=CC=C4
4961648,CC1=CC=C(O1)C2=NN(C(C2)C3=CC=CS3)C(=O)CCl
16286864,C1CN(CCN1CC(COC2=CC=C(C=C2)C#N)O)C(C3=CC=CC=C3)C4=CC=CC=C4
1477777,C1=CC=C2C(=C1)N=CN2C3=CC=C(C=C3)C4=NC(=NC=C4)N
6883284,C1=CC=C(C(=C1)C2=CC=C(O2)/C=N/NC(=O)C3=CC=CS3)C(=O)O
826237,COC1=CC2=C(C=C1)N=C(C=C2OC)C3=CC=CC=C3
25162270,CC(C(=O)NC1=CC=C(C=C1)S(=O)(=O)N(C)C2CCN(CC2)C)OC3=CC(=CC=C3)Cl
6883442,CC1=CC(=C(N1C2=CC=CC(=C2)C(=O)O)C)/C=N/NC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O
2296326,CCN(CC)CCNC1=C2C(=NC(=C1)C)C(=CC(=O)C2=O)N3CCCCC3
5190015,CC1=CC(=CC=C1)NC(=S)N=NC2=C(N(C3=CC=CC=C32)CC=C)O
648601,CC1(C=CC2=C(O1)C3=C(C=CC(=C3)OC)NC2=O)C
6893174,COCCNC(=S)N/N=C/C1=CC=C(O1)C2=CC=C(C=C2)[N+](=O)[O-]
16196195,C[N+]1=C(C=C(C=C1C2=CC=CC=C2)C3=CC=C(C=C3)OC)C4=CC=CC=C4.[O-]Cl(=O)(=O)=O
1348303,C1OC2=C(O1)C=C(C=C2)N3C(=O)/C(=C\C4=CC=C(O4)C5=CC=CC=C5C(=O)O)/C(=O)NC3=O
5187118,C1CCN(C1)C(C2=C(C3=C(C=CC=N3)C=C2)O)C4=CC=CC=C4Cl
2613612,C1=CC(=CC=C1NC(=O)COC(=O)C2=CC=C(S2)[N+](=O)[O-])F
6885572,C1CN(CCN1CC(=O)N/N=C/C2=CC(=C(C=C2)Cl)[N+](=O)[O-])S(=O)(=O)C3=CC=C(C=C3)Br
135894112,C1=CC=C2C(=C1)C(=NCCCC(=O)OCC(=O)C3=CC=C(C=C3)F)NS2(=O)=O
6896486,C1=CC=C(C=C1)C2=NN(N=N2)CC(=O)N/N=C/C3=CC=C(O3)C4=CC=C(C=C4)Cl
135537846,CC1=C(C=CC(=C1)N2C(=N)C3=C(NN=C3N=C2SCC(=O)NCC4=CC=CS4)C)Cl
2857627,CC1=CC(=CC=C1)C2=CC3=NC(=CC(=O)N3N2)C4=CC=CC=C4
7152105,CS(=O)(=O)C1=CC=CC(=C1)C(=O)NC2=CC=CC(=C2)C3=NC4=CC=CC=C4N3
20853151,CC1CC2=C(N1C(=O)C)C=CC(=C2)S(=O)(=O)N3CCN(CC3)C4=CC=C(C=C4)C(=O)C
3243386,C1=CC=C(C=C1)C2=NN=C(O2)NC3=NC4=C(C=CC=C4S3)F
2744571,C1CSC(=N1)C2=CC=C(C=C2)OC3=C(C=CC=N3)C(F)(F)F
2732789,CN1C(=C(C(=O)N(C1=O)C)C(C[N+](=O)[O-])C2=C(C=CC(=C2)Br)OC)N
940059,C1CCC2=C(CC1)N=C3C(=C2C4=CC=CS4)C(=C(S3)C(=O)N)N
18578752,CCCCC1=CC=C(C=C1)NC(=O)CSC2=NC(=O)N(C3=C2CCCC3)CCN(CC)CC
4896972,CC1=C(C=C(C=C1)C2=NN3C(=NN=C3C4=CC=CC=C42)C)S(=O)(=O)NC(C)C5=CC=CC=C5
9587020,C1=CC=NC(=C1)/C(=N/OC(=O)C2=CC(=C(C=C2)Cl)Cl)/N
23724313,CCN(CC)CCSC1=NC2=CC=CC=C2N1CC3=CC=CC=C3.Cl
937982,C1=CC=C(C=C1)CCNC2=NC(=NC3=CC=CC=C32)C4=CC=CC=N4
20179591,CCC(C1=CC=C(C=C1)C(C)C)NC(=S)NCC2=CC=C(C=C2)F
2243980,CCOC1=CC(=CC(=C1O)[N+](=O)[O-])/C=C\2/C(=O)N(C(=O)S2)CC(=O)NC3=CC=CC=C3F
951643,CC(=O)C1=CN(C2=CC=CC=C21)CC3=CC=CC=C3C#N
819865,C1=CC2=C(C=CC3=C2C(=C1)C(=O)N(C3=O)O)[N+](=O)[O-]
6897243,COC1=CC=C(C=C1)C2=NN(C=C2/C=N/NC(=O)C3=CC=C(O3)Br)C4=CC=CC=C4
6884770,C1=CC=C2C=C(C=CC2=C1)NCC(=O)N/N=C/C3=CC=C(O3)[N+](=O)[O-]
1346017,CC1=CC(=C(C=C1C)O)NC(=S)NC(=O)C2=CC=C(O2)C3=CC=C(C=C3)Cl
3244298,CC1=C(OC2=C1C=C(C=C2)S(=O)(=O)N3CCC4(CC3)OCCO4)C(=O)NCCC5=CCCCC5
16196008,C1C2CC3CC1CC(C2)(C3)C4=CC=C(C=C4)OCCN.Cl
2993972,C1CCN(C1)C2=CC=C(C=C2)NC(=O)COC3=CC=CC=C3Cl
3559,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F
24891963,CN(C)CCCN(C1=NC2=C(C=CC=C2S1)OC)C(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCCC5=CC=CC=C54.Cl
653996,CCN(CC)C(=O)CSC1=NC=NC2=C1SN=C2C3=CC=CS3
754796,CC1=NC2=CC(=NN2C(=C1)N)C3=CC=C(C=C3)OC
829194,CCN(CC)C1=CC(=CC=C1)OC2=NS(=O)(=O)C3=CC=CC=C32
1335223,CCC1=CC=C(C=C1)/C=C\2/C(=O)N(C(=S)S2)CCCC(=O)NC3=CC=CC=N3
2726681,C1=CC=C(C=C1)NC(=O)NC2=CC3=C(C=C2)N=NS3
2291569,COC1=CC(=C(C=C1)OC)N/C=C/C(=O)C2=CC=CC=C2
9594929,CC1=NC2=CC=CC=C2C(=C1)N/N=C/C3=CC=C(C=C3)OC
24891941,CCN(CC1=CC=CC=C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)N(CCCN(C)C)C3=NC4=CC(=CC(=C4S3)C)C.Cl
3223745,C1CC(OC1)CNC(=S)N2CCN(CC2)C3=NC(=CS3)C4=CC=C(C=C4)Cl
7198052,CC1=CC=C(C=C1)/C=C\2/C(=O)C3=C(O2)C(=C(C=C3)O)CN4CCN(CC4)CCO
1865580,CCOC(=O)C1=C(C2=C(N1)C=CC(=C2)Br)NC(=O)CCN3CCCC(C3)(C)C
2306393,CCC1=C(C(=C(N=C1C)SCC(=O)C2=CC=CS2)C#N)C
2966318,CC(C1=CC=CC=C1)N2C(=O)C3=C(C2=O)C=C(C=C3)C(=O)NC4=CC=CC=C4C(=O)O
16195590,CCN1CCN(CC1)CCNC(=O)C2=CC=C(C=C2)/C=C\3/C(=O)N(C4=CC=CC=C4S3)CC5=CC=CC=C5F
1327568,COC1=CC(=C2C(=C1)C=CC=N2)NS(=O)(=O)C3=CC4=CC=CC=C4C=C3
6906548,C1=CC=C(C(=C1)/C=N/NC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CO4)C(=O)O
3218135,CC1=CC=C(C=C1)CN2C3CCCC2CC(C3)NC(=S)NCC4=CC=CC=C4
2982322,COC1=C(C=CC(=C1)CNCCC2=CNC3=CC=CC=C32)OCC4=CC=CC=C4F.Cl
9568652,CC(=O)OC1=C(N=C(O1)C2=CC=CC=C2)/C=N/C3=CC=CC=N3
835162,CC1=CC=C(C=C1)C2=NN=C(O2)SCC(=O)NC3=CC=CC=C3F
3146565,CC1=CC=C(C=C1)C2C(=C(C(=O)N2C3=NN=C(S3)C)O)C(=O)C4=CC=CS4
835173,C1=CC(=CC(=C1)N2C=CC=C2/C=C/[N+](=O)[O-])C(=O)O
1261829,CC(=O)NC1=CC(=CC=C1)NC(=O)C2=CC(=NC3=C2C=C(C=C3)Br)C4=CN=CC=C4
25162785,CC1CCCCC1NC(=O)C(C)OC(=O)C2=CC=C(S2)[N+](=O)[O-]
2250400,COC1=CC=C(C=C1)N=C(C2=NC3=CC=CC=C3C=C2)NN
3223620,CCN(CC)CCCNC(=S)N1CCN(CC1)C2=NC(=CS2)C3=CC=C(C=C3)F
135521558,COC1=CC=CC(=C1O)/C=N/NC2=C(C(=NC=N2)Cl)N
18581701,C1COCCN1CCCN(C2=NC3=C(C=CC=C3S2)F)C(=O)CCS(=O)(=O)C4=CC=CC=C4.Cl
2253319,CC1=CC=C(C=C1)C2=NC(=O)/C(=C/C3=CC(=C(C=C3)O)OC)/S2
4104619,COC1=C(C=C(C=C1)[N+](=O)[O-])NC(=O)CCS(=O)(=O)C2=CC=C(C=C2)Br
1260692,CS(=O)(=O)NC1=CC=CC=C1C(=O)NC2=CC(=CC(=C2)Cl)Cl
9568667,CCC(C)NC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)/N=C/C4=CN=CC=C4)N
2304945,C1=CC=C(C=C1)C(=NC2=CC=C(C=C2)Cl)N
24856171,CN(CC(=O)NC1=CC=CC=C1Cl)C(=O)COC(=O)C2=NC(=C(C(=C2Cl)Cl)Cl)Cl
24819992,CCN(CC)CCNC(=O)C1=CC=C(C=C1)NC(=O)C2=CC(=CC=C2)S(=O)(=O)N3C(CC4=CC=CC=C43)C
2237510,CCCCC(=O)NC1=CC=C(C=C1)C(=O)NNC(=O)C2=CC(=C(C=C2)C)Br
3146345,C1COCCN1CCCNC2=C(C=C(C=C2)C(=O)NC3=CC(=C(C=C3)Cl)[N+](=O)[O-])[N+](=O)[O-]
4608040,C1COC(=CO1)C(=O)NC2=CC=C(C=C2)C3=NC4=CC=CC=C4S3
135541146,CC1=CC2=C(C=C1)N=C(S2)C3=CC=C(C=C3)NC(=O)CSC4=NC(=CC(=O)N4)N
5740245,CC(=O)OC1=C(C(=C(C=C1)/C=C/C2=NC3=CC=CC=C3C=C2)[N+](=O)[O-])OC
6899625,C1=CC=C(C(=C1)/C=N/NC2=NC3=CC=CC4=C3C2=CC=C4)Cl
3995011,COC1=C(C=C(C=C1)C2C3=C(C=C(C=C3)O)OC4=C2C(=N)N(C=N4)CC5=CC=CC=C5)OC
934269,CCOC(=O)C1=CN=C(N=C1C)NC2=NC3=CC=CC=C3O2
3244543,CC1=CC(=C(C2=C1C=CC(=N2)N)O)C
947839,C1=COC(=C1)/C=C/C(=O)NC(=S)NC2=CC=C(C=C2)C(=O)O
946090,C1=C(SC(=C1)Br)C=C2C(=O)NC(=S)NC2=O
3242845,CC(C)(CC1=NS(=O)(=O)C2=CC=CC=C2N1)CC(=O)N3CCN(CC3)C4=CC=C(C=C4)Cl
1333327,CC1=C(C(=CC=C1)C)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC(=C(C=C3)Cl)[N+](=O)[O-]
3980962,C1=CC=C(C=C1)S(=O)(=O)N(C2=CC3=C(C4=CC=CC=C42)OC(=O)S3)C(=O)C5=CN=CC=C5
2965534,CCOC1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)Br)C(=C2)C(=O)NCCCN4C=CN=C4
6899626,C1=CC=C(C=C1)/C=N/NC2=NC3=CC=CC4=C3C2=CC=C4
3218129,CC1=CC=C(C=C1)CN2C3CCCC2CC(C3)NC(=O)NC4=CC(=CC=C4)F
2301724,C1=CC2=C3C(=C1)C(=NC3=CC=C2)N
135415456,CC1=CC(=C(N1CC=C)C)C(=O)CSC2=NC3=CC=CC=C3C(=O)N2
135417169,COC1=CC=C(C=C1)C2=CC3=C(S2)C(=O)NC(=N3)CCl
1480187,C1=CC=C(C=C1)CN(C2=CC=CC=C2)C(=O)CCl
4596888,COC1=C(C=C(C=C1)C(=O)COC(=O)C2=CC=C(S2)[N+](=O)[O-])OC
9593115,C1=CSC(=C1)C(=O)N/N=C/C=C/C2=CC=C(C=C2)[N+](=O)[O-]
9590709,C/C(=N\NC(=O)C1=CC=C(C=C1)Br)/C2C(=O)C3=CC=CC=C3C2=O
15945599,CC(=O)C1=CC(=CC=C1)N=C2N(C(=CS2)C3=CC=C(C=C3)S(=O)(=O)N4CCOCC4)CCO.Br
5338754,CC1=CC=CC=C1C(=O)O/N=C(/C2=CC=CC=C2)\N
4857478,CN(C)C1(CCCCC1)CN=CC2=C(C(=CC(=C2)Cl)[N+](=O)[O-])O
865887,CC1=CC2=NC(=C(C=C2C=C1)C=C(C#N)C#N)Cl
15945589,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C(C)C)C(C)C.C(=C\C(=O)O)\C(=O)O
2469069,CC(C)[C@@H](C(=O)OCC(=O)NC1=C(C=C2C3=CC=CC=C3OC2=C1)OC)NS(=O)(=O)C4=CC=CC=C4
4858195,CC1=C(C(=NN1C2=CC=C(C=C2)C(=O)N3CCN(CC3)S(=O)(=O)C4=CC=CC=C4C(F)(F)F)C)Cl
2084043,CCN1CCC2=C(C1)SC(=N2)N
654450,C1=COC(=C1)CNC(=O)C2=NN3C(=CC(=NC3=N2)C4=CC=CS4)C(F)(F)F
2945327,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)CC(COC3=CC4=CC=CC=C4C=C3)O
3180903,C1CC(OC1)CNC(=O)C(C2=CC=CS2)N(C3=CC=C(C=C3)Cl)C(=O)C4=C(C(=NS4)C(=O)N)N
15945565,C1=CC=C(C=C1)CCN2C3=CC=CC=C3N(C2=N)CC4=CC=CC=C4F.Br
135458290,C1=CC=C2C(=C1)/C(=C/C3=C(N(C(=O)NC3=O)C4=CC(=CC=C4)F)O)/C=N2
864354,C1CCC2=C(C1)C3=C(N=C(N=C3S2)C4=CN=CC=C4)N
22430551,C1CN(CCC1C(=O)NCC2=CC=C(C=C2)F)S(=O)(=O)C3=CC=C(S3)Br
2932546,C1CCN(C1)CC(=O)NC2=CC=C(C=C2)C3=NC4=C(O3)C=CC(=C4)NC(=O)CN5CCCC5
717644,CC1=CC2=NC(=CN2C=C1)C3=CC=C(C=C3)Br
15990065,CCC1=CC(=CC=C1)NS(=O)(=O)C2=C(N=C3N(C2=O)N=C(S3)CC)C
602841,C1=CC=C(C=C1)C(CNS(=O)(=O)C2=CC=C(C=C2)Cl)NC3=CC=CC=C3
15989995,CC1=C(C=C(C=C1)NC2=NC3=CC(=C(C=C3C(=N2)N)OC)OC)C
3624322,CC(C(C)(C)C)NC(=S)NC1=CC(=C(C=C1)OC(F)F)Cl
865623,CN(C)C1=CC=C(C=C1)C2=NN=C(O2)C3=CC=CS3
15945539,CC1=C(C(=NO1)C(=O)N2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4)[N+](=O)[O-]
15989692,CCOC1=CC=C(C=C1)NC(=O)NCCN2CCN(CC2)C3=CC=CC(=C3C)C
786063,CCOC(=O)/C(=C/C1=C(N(C2=C1C=C(C=C2)[N+](=O)[O-])C)C)/C(=O)C
24684670,C1=CC=C2C=C(C(=CC2=C1)C(=O)NC3=CC=NC=C3)O
6863412,COC1=C(C=C(C=C1)/C=N/NC2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4)OC
135476823,CC1=CC(=CC=C1)N2C(=N)C3=C(NN=C3N=C2SCC(=O)N4CCCC4)C
804738,CC1=CC(=CC=C1)CN2C=C(C3=CC=CC=C32)/C=C/[N+](=O)[O-]
15945730,CC(C(C1=CC=CC=C1)O)NCC2=CC=C(C=C2)C3=CC=CC=C3.Cl
717858,COC1=CC=CC(=C1)C2=NC(=NO2)C3=CC=C(O3)Br
24671647,CC1=C(C(=CC=C1)N2CCN(CC2)C3=C4C(=CSC4=NC=N3)C5=CC=C(C=C5)OC)C
15945748,C1CC2C(=O)N(C(=O)N2C1)CCCCN3CCN(CC3)C4=CC=C(C=C4)N.O.Cl
1899958,CCCCCCN1C=C/C(=C\C=C(C#N)C#N)/C2=CC=CC=C21
1088438,CC1=CC=C(C=C1)S(=O)(=O)N2C3=CC=CC=C3N=C2N
16422147,CC1=C(C=C(C=C1)NC(=O)C2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)N4CCCC4=O)Cl
860102,C1=COC(=C1)CNC(=O)CSC2=NC=CC(=O)N2
24747626,C[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)C(C3=CC=CC=C3)C4=CC=CC=C4)C.[I-]
822280,CC1=CC2=NN(N=C2C=C1N)C3=CC=C(C=C3)F
6862752,C1=CC=C(C=C1)NC(=S)N/N=C/C2=CC=CC=C2Cl
24982529,CC1=CC(=NC=C1)NC(=O)C2=CC=C(C=C2)OCC3CCCO3
22512807,CC1CN(C2=C(O1)C=CC(=C2)Cl)C(=O)CCC(=O)NCCCN3CCC(CC3)CC4=CC=CC=C4
6905845,C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC4=CC=CC=C4O3)/C=N/NC(=O)C5=CN=CC=C5
3518900,C[N+]1(CCCCC1)CCOC(=O)C2(CCCC2)C3=CC=CC=C3
25237581,C1=COC=C1/C=N/NC(=O)C2=CC(=CC(=C2)O)O
5310902,CCN(CC)CC1=C(C=CC2=C1OC(=O)C=C2C3=CC=CC=C3)O
6862849,CC1=CC=C(C=C1)/C=N/NC2=NN=C(C3=CC=CC=C32)Cl
4317294,CN1CCC(CC1)N(C)S(=O)(=O)C2=CC=C(C=C2)NC(=O)COC3=CC=C(C=C3)Cl
