CID,Isomeric SMILES
5720743,C/C(=N\NC(=O)C1=CC=C(C=C1)F)/C2=CC=CC=N2
1452801,CC(C)(C)C(=O)NC1=CN=C(C=C1)NC(=O)C2=CC=CO2
135512347,CN(C)C1=CC=C(C=C1)/C=C\2/C(=NC3=CC=C(C=C3)OC)NC(=O)S2
2701065,C1CCC(CC1)NC(=O)CN2C(=O)C(=C(C=N2)Cl)Cl
2199592,CC1=C2C(=CC=C1)/C(=C/C(=O)C3=CC=CS3)/C(=O)N2
3240009,CCCCNC(=O)C1=C2NC(=O)C3=CC=CC=C3N2C(=S)S1
9563827,CC1=CC(=NN1CC2=CC=C(O2)C(=O)N/N=C/C3=CC=C(O3)C4=CC=C(C=C4)[N+](=O)[O-])C
135476824,COC1=CC=CC(=C1O)/C=N/NC2=C3C(=CSC3=NC=N2)C4=CC=CC=C4
1226652,CCOC1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)NC(=S)NC(=O)C
5532231,COC1=C(C=CC(=C1)/C=C\2/C(=O)N(/C(=N\C3=NC=CS3)/S2)CC=C)O
917237,CC1=CC2=C(C=C1)NC3=C2N=CN=C3N4CCC5=CC=CC=C5C4
7072146,CN\1CCS/C1=C/C=C\2/C(=O)N(C(=S)S2)CC(=O)O
16196147,COC1=CC=CC=C1N2C3=[N+](C=C2C4=CC=CC=C4)C5=CC=CC=C5CC3.[Br-]
2398303,C1CN(CC2=CC=CC=C21)CC3=C4C=CC=NC4=C(C=C3)O
2958734,CC1CC2=CC=CC=C2N1C3=NC=NC(=C3[N+](=O)[O-])N
2561414,C1CC2=C(C1)SC(=C2)C(=O)OC3=CC4=C(C=C3)OCO4
3671778,C=CCSC1=NSC(=N1)NC(=O)NC2=CC=C(C=C2)F
135400342,C1=CC(=C(C=C1[N+](=O)[O-])/C=N/NC2=NN=C(C=C2)Cl)O
24892073,CN(C)CCCN(C1=NC2=CC3=C(C=C2S1)OCCO3)C(=O)C4=CC5=C(S4)C=CC(=C5)[N+](=O)[O-].Cl
24746830,CCCCCCCCCCOC(=O)CN1C2=CC=CC=C2[N+](=C1COC3=CC=C(C=C3)C)C.[Cl-]
2449454,C=CCOC1=CC=CC=C1CN(C2=CC3=C(C=C2)OCO3)C(=O)CCl
135604370,C1=CC=C2C(=C1)C=CC(=C2/C=N/NC(=O)C3=CN=CC=C3)O
1994749,C1=CC2=C(C(=C1)NCC3=C(C(=CC(=C3)Br)Br)O)N=CC=C2
1625575,CCOC(=O)/C=C/S(=O)(=O)C1=CC=C(C=C1)NC(=O)C
5738419,C1=CC2=C(C(=C1)O)N=C(C=C2)/C=C/C3=CC=CS3
6115882,C1=CC(=CN=C1)N2C(=O)/C(=C\C3=CC=C(C=C3)O)/SC2=S
24892067,CCN(CC1=CC=CC=C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)N(CCCN(C)C)C3=NC4=C(C=CC=C4S3)OCC.Cl
762708,COC1=CC2=C(C=C1)N=C(C(=N2)C3=CC=CO3)C4=CC=CO4
135464683,COC1=CC=CC(=C1)N=C2NC(=O)/C(=C/C3=C(C=CC(=C3)[N+](=O)[O-])O)/S2
9552079,C1=CC(=CC=C1N/C(=N/C(=NCCCCCCN=C(/N=C(/NC2=CC=C(C=C2)Cl)\N)N)N)/N)Cl
3152768,C1=COC(=C1)C2C(=C(C(=O)N2C3=NC4=C(S3)C=C(C=C4)Cl)O)C(=O)C5=CC=CO5
2998271,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C(C2=CN=CC=C2)N3CCN(CC3)CCO
6490291,C1CCN(C1)C(=O)CN2C(=O)/C(=C\C3=CC=CN3C4=CC=C(C=C4)C(=O)O)/SC2=O
1804909,CC1=CC(=CC(=C1)N2C(=O)/C(=C/C3=CC=CN3C4=CC=C(C=C4)Cl)/C(=O)NC2=O)C
9551861,CC1=CC=C(C=C1)C2C3=CC=CC=C3OC(=C2/C=C/4\C(=O)NC(=S)S4)C5=CC=CS5
665449,CC(C)(C)OC(=O)NCCC1=NN=C(O1)S(=O)(=O)CC2=C(C=C(C=C2)Cl)Cl
54679954,CCN1C2=CC=CC=C2C(=C(C1=O)C(=O)NNC(=O)C3=CC=CC=C3F)O
1472663,CC1=NC2=C(C=NN2C(=C1C3=CC=CC=C3)N)C4=CC=C(C=C4)F
9685302,CC1=CC2=C(C=C1)NC3=C2N=CN=C3N/N=C/C4=C(C(=CC=C4)OC)OC
12005716,CCC1=CC=[N+](C=C1)C\2=C(C3=CC=CC=C3C(=O)/C2=N\S(=O)(=O)C4=CC=CS4)[O-]
24792017,CCOC(=O)CC1CCCCN1C(=O)C2=NOC(=C2)COC3=CC=CC4=C3C=CN=C4
24746846,CC(C)(C)SC1=NSC(=N1)NC(=O)NC2=CC(=CC=C2)OC
379338,COC1=CC=C(C=C1)C2=NN=C3C4=CC=CC=C4C(=O)C3=C2
135433277,C1=CC2=C(C(=C1)O)N=C(C=C2)/C=C/C3=C(C(=CC(=C3)Cl)Cl)O
6619798,COC1=CC2=NC3=C(C=C2C=C1)C(=NN3C(=O)CC4=CNC5=CC=CC=C54)N
2868490,CC(C)(C)C1=CC(=CC2=CC(=C(C=C2)OC)OC)C=C(C1=O)C(C)(C)C
6621522,CC1=CC2=C(C=C1N=CN(C)C)N=C3C(=N2)C(=O)N(C(=O)N3)CC=C
9117011,C1COC2=C(O1)C=CC(=C2)C(=O)NCCC3=CC=CC=C3F
5033443,CC1=C(C=C(C=C1)NC(=O)CSC2=NN(C(=S)S2)C3=CC=CC=C3)S(=O)(=O)N(C)C
660800,CC1=C(N(NC1=O)C2=NC(=NC(=N2)NC3=CC=C(C=C3)OC)NC4=CC=C(C=C4)OC)C
164676,CC1=COC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C
5758848,CCOC1=C(C=CC(=C1)/C=C/2\C(=O)N(C(=S)S2)CC3CCCO3)O
24746878,CC(=O)C1=CC(=CC=C1)NC(=O)NC2=NC(=NS2)SCC=C
135521622,CC(C)N=C1N(C(=CS1)C2=CC=CS2)/N=C/C3=C(C(=C(C=C3)O)O)O
3244215,C1CN(CC2=CC=CC=C21)C3=NC4=CC5=C(C=C4S3)OCCO5
9688736,CC1=CC(=C(C=C1)/C=N/NC2=C3C=CC(=CC3=NC=C2)Cl)C
24982827,C1CN(C2=CC=CC=C21)S(=O)(=O)C3=C(C=CC(=C3)C(=O)NNC(=O)C4=CC=CC=C4O)Cl
1990677,C1=CC=C(C=C1)N2C(=O)/C(=C\C3=CC=CN3C4=CC=C(C=C4)C(=O)O)/NC2=O
23609268,CC1=CC(=CC=C1)CN2CCC(CC2)CNC(=O)NC3=CC(=C(C=C3)F)Cl
